scenario,initial_tvl,final_tvl,total_hack_events,total_hack_losses,total_insurance_payouts,final_lp_capital,final_utilization,final_revenue_share,protocol_profit,lp_profit,hack_frequency,loss_ratio
Base Case,150438616.9217622,85136014.5304162,0,0.0,0.0,72940744.41146366,0.3122963885671891,0.9549774483460328,-424067.9990710751,6697582.72930948,0.0,0.0
Base Case,57896812.639669724,56092359.85714017,1,20695557.763421375,11679546.160540406,24579585.861452762,0.47517261789414433,1.0,1179063847.500048,-8969101.13922271,1.0,0.5643503931642552
Base Case,148661926.7630246,189533265.2778397,0,0.0,0.0,72079318.27320567,0.31341302848836466,1.0,-1865467.601865818,7169708.532189314,0.0,0.0
Base Case,72410276.66841394,88384483.73578222,0,0.0,0.0,42422749.217286766,0.3219484876267806,0.9973820563886013,-897966.3347692689,4107414.9914032854,0.0,0.0
Base Case,63988621.9328837,95189956.7987928,0,0.0,0.0,40074187.172116734,0.3125761511987233,1.0,-989273.8682700816,3858859.7065252615,0.0,0.0
Base Case,119005810.05319878,112834634.23901843,1,28786610.599566117,19334281.192815755,40770397.18936406,0.4742235181819511,1.0,1951618966.0550392,-14670128.723868176,1.0,0.6716414607389439
Base Case,170313176.97961554,156722710.52816206,0,0.0,0.0,79136318.93901622,0.31394956786632017,0.9533102507289288,-1115947.4192847712,7375770.6453619655,0.0,0.0
Base Case,103615671.69573645,163376360.42614293,0,0.0,0.0,54425071.59556276,0.32244491034917866,1.0,-1724858.4801435415,5423323.649513766,0.0,0.0
Base Case,125424667.2098514,105324620.37788188,0,0.0,0.0,63346524.70030333,0.3166398521921905,0.9549480800970797,-679464.9955508481,5834888.338865724,0.0,0.0
Base Case,128689437.89908282,131257061.04322658,0,0.0,0.0,64995398.41412841,0.31420480344404134,1.0,-1395163.802637435,6400004.8147717,0.0,0.0
Base Case,192568256.97382078,225827534.9269073,0,0.0,0.0,85586910.8798049,0.3163300708801212,1.0,-2321706.0569741824,8643015.676781598,0.0,0.0
Base Case,134408464.98478508,217803726.91115898,1,39139281.07858771,21052600.102659594,44115943.95589018,0.4772106910759809,1.0,2124106064.312467,-15848537.971677184,1.0,0.5378892898003953
Base Case,128603466.40621565,65129020.40384942,0,0.0,0.0,64951978.478022456,0.3142678923329643,0.9705629015558044,-452732.3149036352,6064520.257063103,0.0,0.0
Base Case,181485079.3550332,289924664.44763154,0,0.0,0.0,80661040.28214867,0.3220139404143142,1.0,-2963519.640697422,8262534.071872452,0.0,0.0
Base Case,173503004.42897138,208439884.8501458,0,0.0,0.0,80618463.52799088,0.31220424502693317,0.9980509319750466,-2117583.669757383,8044975.39990625,0.0,0.0
Base Case,60268405.005736366,94413653.04439037,0,0.0,0.0,37744364.93633196,0.3182516906042692,1.0,-975820.3659115054,3651897.9836575454,0.0,0.0
Base Case,69583032.40071246,114899776.430579,0,0.0,0.0,42172065.401548,0.31496342418287226,0.9590645203913899,-923777.2800810057,3867855.661381048,0.0,0.0
Base Case,131404798.90734687,91266266.9084583,0,0.0,0.0,66366792.55364335,0.31223993292575175,0.9875862444720718,-837269.7408853465,6363226.627915832,0.0,0.0
Base Case,113006148.75214164,55069022.46273554,0,0.0,0.0,59357438.037938274,0.3141495802756517,0.8535090026105496,527760.1101449165,4602939.765518723,0.0,0.0
Base Case,126796642.62096182,161966768.51892203,0,0.0,0.0,64039441.418422624,0.3156066285741175,1.0,-1603211.393260406,6337757.294227481,0.0,0.0
Base Case,113406385.36221687,87400858.72028841,0,0.0,0.0,59567663.10027403,0.3138160838751953,1.0,-916265.8342883185,5792683.13079837,0.0,0.0
Base Case,161769172.6207927,199467700.5113575,0,0.0,0.0,75166370.71151492,0.3188417817496826,1.0,-1967217.4082674603,7545883.468035681,0.0,0.0
Base Case,131241462.22986184,102532057.67214821,0,0.0,0.0,66284299.3007797,0.31235662792990415,0.9022255373968489,-183085.66144129133,5621729.809222333,0.0,0.0
Base Case,163594952.71874386,153697431.0255635,0,0.0,0.0,76014714.43411423,0.3177685380085569,0.9372521323136728,-965657.433009709,6944972.189905109,0.0,0.0
Base Case,110298301.97021066,141598260.34000096,0,0.0,0.0,57935136.21897148,0.31644697655786846,1.0,-1488966.8141657175,5712616.784648204,0.0,0.0
Base Case,195154776.50845388,356215079.9225378,2,29809218.85369956,27366085.943628807,59370392.412593246,0.4602899648850995,1.0,3011129701.665317,-22726554.313023742,2.0,0.918041028781687
Base Case,183099149.26041502,242669341.49763447,0,0.0,0.0,81378406.70565563,0.32115848573823497,1.0,-2542179.13523112,8279629.221198233,0.0,0.0
Base Case,153426391.32431167,170868516.7311552,1,18305576.789016075,18305576.789016075,52984343.439863704,0.4358774113142877,1.0,2202061771.828105,-15853784.820388874,1.0,1.0
Base Case,180186013.1260151,226663229.33565578,0,0.0,0.0,80083675.88702418,0.3227096615465794,1.0,-2299226.8996413862,8131283.960750383,0.0,0.0
Base Case,141470238.17951265,88038831.14867257,0,0.0,0.0,68592436.50398904,0.3181168483369574,1.0,-926252.6628428802,6741895.277120886,0.0,0.0
Base Case,148218754.19512185,95424673.90072496,1,53115.38712028346,53115.38712028346,71811331.18666564,0.3139262912302754,1.0,2424019.4870425467,7011697.75688038,1.0,1.0
Base Case,192144838.52775055,303001504.41150033,0,0.0,0.0,85398724.37357523,0.316539332861848,1.0,-3002212.5181819773,8705299.73630297,0.0,0.0
Base Case,67085689.898063496,27458278.41762371,1,4628884.920097096,4628884.920097096,36029645.54074194,0.35935240206526203,1.0,372860157.45764375,-137563.14031988592,1.0,1.0
Base Case,83630926.998444,45206253.7931679,0,0.0,0.0,47306976.34246539,0.31932228570052007,1.0,-474730.5591066698,4544352.266321023,0.0,0.0
Base Case,177185009.0480163,353116386.6655021,0,0.0,0.0,78749892.53898849,0.3243421038029918,1.0,-3480459.5352870147,8145973.566956855,0.0,0.0
Base Case,189583483.3256896,506816414.07820386,0,0.0,0.0,84260341.07647833,0.31781812091397965,0.908740549968442,-4106612.690868752,7787758.492017581,0.0,0.0
Base Case,194039105.80045897,201926607.77353066,0,0.0,0.0,86240623.31119756,0.3156077710363364,1.0,-2081635.038283066,8675292.261464585,0.0,0.0
Base Case,114098636.4323957,100089391.1849139,1,13247541.841449361,13247541.841449361,46683727.48753266,0.4021324665241517,1.0,1117033496.9977708,-6098696.48770885,1.0,1.0
Base Case,125444729.08398849,109124080.81412295,0,0.0,0.0,63356656.957684785,0.31662463802029417,0.9618884193835278,-797828.2032374874,5900512.551493613,0.0,0.0
Base Case,66635968.57866787,59245545.180420265,0,0.0,0.0,40385973.1605228,0.31908504438122776,0.9972166476145901,-601059.6467863751,3858486.98816884,0.0,0.0
Base Case,176492573.5516137,228753497.35652685,0,0.0,0.0,78442142.56241849,0.32472387508499195,1.0,-2313113.6044093315,7980774.798464201,0.0,0.0
Base Case,64988631.53296581,48072033.67142241,0,0.0,0.0,39387591.01023719,0.3214936721811562,1.0,-483356.0812282044,3769004.0847386904,0.0,0.0
Base Case,167205211.66671342,176170153.44024724,1,10116317.040627038,10116317.040627038,67575894.32693763,0.3629514504664213,1.0,965567000.7861632,-2476974.322875154,1.0,1.0
Base Case,84935245.10410047,220673244.0663375,0,0.0,0.0,48044770.51243214,0.3178411103462668,1.0,-2220436.614523433,4814675.203148932,0.0,0.0
Base Case,82763980.60886617,51038223.85282355,0,0.0,0.0,46816583.70808399,0.320323506182851,0.9973730819718909,-518983.62640821736,4491588.292039225,0.0,0.0
Base Case,57236604.23564541,20637124.472666733,1,1519116.2641144693,1519116.2641144693,35482812.65991907,0.3265303540271651,0.9615597100693396,92845516.25879525,2277938.7314323173,1.0,1.0
Base Case,73088238.46021639,59171171.73765224,0,0.0,0.0,42819937.641909435,0.32104838750823905,1.0,-610161.6407626614,4121912.6709595816,0.0,0.0
Base Case,55338355.24644491,54834321.128286354,0,0.0,0.0,35774784.32885906,0.31631346216954703,0.9645335194172415,-381200.55279088573,3237999.7992907856,0.0,0.0
Base Case,65549252.93607297,64443742.57771907,0,0.0,0.0,39727360.21738917,0.32066514085876197,1.0,-687460.4293434568,3823045.500700944,0.0,0.0
Base Case,100138053.59489813,115400901.58045112,0,0.0,0.0,54621381.16965826,0.31370392806316305,1.0,-1189265.1930065535,5327480.180195699,0.0,0.0
Base Case,52024010.70662184,63861587.282562494,0,0.0,0.0,34683145.02490823,0.31247286802375934,0.9445126356386819,-388223.9763087675,3044277.568218969,0.0,0.0
Base Case,104022831.59275357,175874917.13562125,0,0.0,0.0,54638933.12790722,0.3220652246515223,1.0,-1753245.778694793,5445980.165930506,0.0,0.0
Base Case,131985610.12975204,288092213.4877294,0,0.0,0.0,66660131.488741405,0.31182649845740695,0.9994938554937962,-2854711.039091149,6717555.635274768,0.0,0.0
Base Case,128904263.91262215,182103913.51919082,0,0.0,0.0,65103896.37630971,0.314047395897843,0.9604711771698333,-1549177.3110830383,6125261.636532978,0.0,0.0
Base Case,172307817.6950681,102847666.15881616,0,0.0,0.0,80063123.28511134,0.3128532699077607,0.941977875526056,-442976.8997456968,7273485.134183525,0.0,0.0
Base Case,122215255.11341897,112162818.32811573,1,27489192.594054848,19697587.288023777,42028022.57740475,0.46867746993677645,1.0,1988261546.408471,-14903960.349503515,1.0,0.7165575060318004
Base Case,93824851.84847969,97111416.08608551,0,0.0,0.0,51177823.04867558,0.31990156364993505,1.0,-956835.9304131152,4991284.660639503,0.0,0.0
Base Case,184243589.19314367,200580456.9467264,1,51483245.281023405,26249536.379258618,55637511.72954981,0.4717956566220258,1.0,2649164879.790533,-19696169.919778816,1.0,0.5098656123166759
Base Case,69120718.27878685,61982608.53196676,1,1343184.269468197,1343184.269468197,40548691.86033379,0.32604897689244383,1.0,123243367.90365726,2693863.590181114,1.0,1.0
Base Case,113571621.72042917,148289646.76016587,0,0.0,0.0,59654453.82064011,0.313678847048412,1.0,-1587088.941646043,5879036.024927964,0.0,0.0
Base Case,64553749.92495122,146414174.65214747,0,0.0,0.0,39124027.438919425,0.32214280273543455,0.9053339678954025,-905418.2967322393,3363941.7318831584,0.0,0.0
Base Case,144649997.39086494,96237979.94622336,0,0.0,0.0,70134139.02570036,0.31599960108641584,0.943963237726592,-486704.27036377706,6373082.4813975105,0.0,0.0
Base Case,167224106.124323,77071500.01544723,0,0.0,0.0,77700990.62555033,0.3156807591539766,0.9612987645647941,-438188.6255893357,7248699.886278148,0.0,0.0
Base Case,99064448.97567019,106009366.47166912,0,0.0,0.0,54035779.750003934,0.3147214509634087,0.9848781258434267,-999239.8133184485,5158071.215810732,0.0,0.0
Base Case,72420370.00718355,75953772.80595228,0,0.0,0.0,42428662.466932334,0.32193500687840393,1.0,-787597.2345261204,4107820.8941514995,0.0,0.0
Base Case,54645101.52050202,66766922.593664,0,0.0,0.0,35326622.59258775,0.31751370696839515,0.9865141623204405,-617631.9748346347,3316185.5603452027,0.0,0.0
Base Case,189588215.4756111,131883887.7885391,1,76806390.25488915,26779930.878484316,57482513.38166242,0.46587960934616024,1.0,2703389548.4518723,-20118151.705968365,1.0,0.34866800522212577
Base Case,61679872.25754023,51617349.213450745,0,0.0,0.0,38628310.10746914,0.31604604183103185,0.9958011256964802,-487002.18101450684,3654204.1211918835,0.0,0.0
Base Case,198171298.550289,98938847.54053167,0,0.0,0.0,88077158.59650528,0.3136160671611583,0.9976533232725702,-1019303.4527777276,8696206.7787896,0.0,0.0
Base Case,59800775.494671285,73281996.27430597,0,0.0,0.0,37451507.38143018,0.318997300271928,1.0,-770656.9137451075,3602023.5046718204,0.0,0.0
Base Case,96474686.49890529,94343907.0987913,0,0.0,0.0,52623184.688656606,0.31723608011057164,0.8978460179527019,-277632.7988402196,4419714.858690482,0.0,0.0
Base Case,94025981.01726863,153833526.30924892,0,0.0,0.0,51287529.66195507,0.31969583031261595,0.9237191581831234,-1023631.4055260395,4551792.596109281,0.0,0.0
Base Case,142242113.44653594,137387433.14109886,1,21363664.371139538,21363664.371139538,47603014.95015715,0.46013109359698245,1.0,1837617942.1040401,-12768664.19610758,1.0,1.0
Base Case,152702968.06576866,231881961.47642273,0,0.0,0.0,70953783.59289826,0.3244146425209665,0.9046948802440729,-1403079.5682400877,6288208.805406582,0.0,0.0
Base Case,81145305.3803149,66409155.4730255,0,0.0,0.0,45900971.83279404,0.32222989855836554,0.9883017392797274,-633601.3885898181,4375429.06568399,0.0,0.0
Base Case,93601649.60260691,52309895.76060114,0,0.0,0.0,51056076.59778276,0.3201305477705609,0.9106997778203334,48423.21274285158,4339008.76247889,0.0,0.0
Base Case,186028080.0011495,81021945.26329583,0,0.0,0.0,82680157.36910243,0.31963092196706544,1.0,-889899.9118936171,8206660.565242443,0.0,0.0
Base Case,121947393.26506387,231276255.10182476,0,0.0,0.0,61590326.1341251,0.3193257347743831,1.0,-2335956.9964546426,6201417.214202739,0.0,0.0
Base Case,104927048.6917191,99887833.59185654,0,0.0,0.0,55113874.92785738,0.32122889088659173,0.9829263412330456,-870863.2335061847,5276430.1230943,0.0,0.0
Base Case,153797992.826659,101451030.05560811,0,0.0,0.0,71462583.84931172,0.32371897910032316,0.9896502054188063,-955800.1073569366,7000303.24009295,0.0,0.0
Base Case,127540490.0792327,150874812.15379527,0,0.0,0.0,64415121.86822696,0.315052501303499,0.9649446592234695,-1246449.9334153754,6065696.238866108,0.0,0.0
Base Case,82216901.43145819,52265095.57274258,0,0.0,0.0,46507125.58904739,0.32096236351897134,0.9935290071680596,-503005.2310189887,4441637.993551409,0.0,0.0
Base Case,145641684.3729468,241524105.37790775,0,0.0,0.0,70614957.29507296,0.3153516332465254,1.0,-2539968.4100763747,7115268.058337446,0.0,0.0
Base Case,50811999.501174696,124185280.54704149,0,0.0,0.0,33875142.10759897,0.3146935728058725,0.8784393938340144,-700844.3257885685,2752918.7235289034,0.0,0.0
Base Case,89308980.6859021,107440374.01537235,0,0.0,0.0,50518796.28822657,0.31308240059025216,1.0,-1105386.8207024047,4904950.66816899,0.0,0.0
Base Case,126809269.08940269,212181299.46296793,0,0.0,0.0,64045818.42124836,0.31559718727646197,1.0,-2169218.4609175753,6404600.389412237,0.0,0.0
Base Case,119590477.65289514,95928361.37566593,0,0.0,0.0,60399964.982137464,0.32120353343164915,0.9785941647581471,-805287.1090714007,5763818.653352515,0.0,0.0
Base Case,56867570.24496457,30362134.68272665,0,0.0,0.0,36763362.71397572,0.3137336996777876,1.0,-326733.25914484274,3462702.9238231024,0.0,0.0
Base Case,189473970.3617256,195107191.5612829,0,0.0,0.0,84211668.51091933,0.3178732968774432,0.9733276557259296,-1684158.332497839,8175011.0280704945,0.0,0.0
Base Case,62694079.46220285,51102749.55000956,0,0.0,0.0,39263467.28872738,0.31450130449557384,0.9892637806129874,-488847.38605598535,3680875.018029421,0.0,0.0
Base Case,153532986.2002254,103770493.06671947,0,0.0,0.0,71339449.24606216,0.3238867443661564,0.9738680649668336,-855146.2304319921,6845378.048815211,0.0,0.0
Base Case,64491760.79850577,84455499.34989332,0,0.0,0.0,39086458.41956398,0.3222357944831264,1.0,-873330.4759747825,3787932.92258042,0.0,0.0
Base Case,170140388.58522242,220236388.90449366,0,0.0,0.0,79056033.28474388,0.31404532148962344,1.0,-2207328.9216405977,7930908.3706152905,0.0,0.0
Base Case,108822942.62607801,80118270.50924115,0,0.0,0.0,57160200.83754894,0.3177298018973522,1.0,-837217.6997595626,5566419.240534849,0.0,0.0
Base Case,135992567.8807023,142464078.2147195,0,0.0,0.0,65936594.48845864,0.32191334524311516,0.9789456417798126,-1256660.335439887,6375174.997775444,0.0,0.0
Base Case,166469890.02617493,253677740.89349547,0,0.0,0.0,77350546.18097275,0.31610976508122884,1.0,-2575507.00610232,7817609.5801403755,0.0,0.0
Base Case,128288425.20853017,273625545.20697737,1,1570695.7600457305,1570695.7600457305,63222171.03783671,0.3223129975836804,0.9222070296878386,278229855.340389,3004250.697459445,1.0,1.0
Base Case,61949609.65608867,68592250.12486757,0,0.0,0.0,38797235.79144606,0.3156319980229945,1.0,-712608.770954313,3713964.3858416826,0.0,0.0
Base Case,76494555.51407862,61845930.64047741,0,0.0,0.0,44815551.1421804,0.31668479847647957,1.0,-639650.0704769855,4302975.4880983755,0.0,0.0
Base Case,72346750.01573913,66590939.443904154,0,0.0,0.0,42385531.70532289,0.3220333904842176,1.0,-682493.4503764383,4091671.8178487867,0.0,0.0
Base Case,88747740.59567067,67855429.39153963,0,0.0,0.0,50201327.97683181,0.31367590993100725,0.9369983107369808,-284713.8133067619,4417439.719884567,0.0,0.0
Base Case,154118742.4783933,152186025.9392471,0,0.0,0.0,71611619.29661453,0.32351642724835655,1.0,-1567956.348165436,7172284.639755623,0.0,0.0
Base Case,145832712.1109323,137394865.25994277,0,0.0,0.0,70707576.86963621,0.31522747471175955,1.0,-1428051.2466279902,6993531.806179658,0.0,0.0
Base Case,87158080.28878953,78949733.64252767,1,6421632.808060043,6421632.808060043,42880495.731488645,0.3626145838816493,1.0,596083065.4489905,-1568393.1083805591,1.0,1.0
Base Case,60909285.40652001,58318586.228304446,0,0.0,0.0,38145722.55538063,0.3172419740368816,1.0,-617451.3739326627,3645361.8546647504,0.0,0.0
Base Case,92374311.25388491,48859092.152248405,1,4069530.9185980037,4069530.9185980037,46317089.655490816,0.349641687739878,1.0,279324614.43624943,1833134.810800301,1.0,1.0
Base Case,115598296.9474246,269068226.92683816,0,0.0,0.0,60718968.94795279,0.31201643591202266,0.9367869581879558,-2158502.4017380313,5586160.909022331,0.0,0.0
Base Case,194566816.06098488,199993388.09602866,0,0.0,0.0,86475161.8655558,0.3153503581355151,0.965620802273895,-1649093.1207466745,8293844.479161771,0.0,0.0
Base Case,122675823.45196518,168810364.2456014,0,0.0,0.0,61958220.084992744,0.31875490590638655,0.9750588257027918,-1544736.5311110872,5960600.683482655,0.0,0.0
Base Case,79373413.50509056,129716922.56632192,0,0.0,0.0,46502149.24252822,0.3131894043563557,0.9561922013102524,-1057802.329288721,4265507.2459256705,0.0,0.0
Base Case,137868131.39570495,155692037.993278,0,0.0,0.0,66845959.25745937,0.3205913664666048,1.0,-1554631.6052066726,6656006.725222303,0.0,0.0
Base Case,69988422.33647738,105948128.6758468,0,0.0,0.0,42417755.30260928,0.31441423573689914,1.0,-1081595.3983202055,4107508.156749266,0.0,0.0
Base Case,118165949.70220076,84613872.83393756,0,0.0,0.0,59680506.58334191,0.3223619763042695,1.0,-860202.8345866437,5855171.429164756,0.0,0.0
Base Case,105263942.9660688,104448970.15565385,0,0.0,0.0,55290829.30445078,0.32091968161869966,0.984624153089444,-924484.7310924764,5309174.982314125,0.0,0.0
Base Case,139612268.86097634,94929383.91025555,0,0.0,0.0,67691602.26049563,0.3193828398671668,1.0,-949496.4178994431,6662390.619282856,0.0,0.0
Base Case,176881645.3405521,143478075.77078855,0,0.0,0.0,78615063.84469229,0.32450912283194855,1.0,-1521009.5071317784,7904071.670250685,0.0,0.0
Base Case,87860333.86393844,36406469.33739356,1,8661115.068089029,8661115.068089029,41038246.77776451,0.38102578857349456,1.0,356707135.2506397,646860.9788158247,1.0,1.0
Base Case,71753590.0249243,44121610.45662151,0,0.0,0.0,43487549.68197096,0.3120702708677887,0.9706397539562768,-291121.0791455742,3964253.585250388,0.0,0.0
Base Case,71672784.66285019,71091945.0510083,0,0.0,0.0,43438576.9284275,0.31217592837213004,1.0,-762426.1177414132,4160395.866060594,0.0,0.0
Base Case,132990449.6998425,200428699.2650974,0,0.0,0.0,64481021.01189384,0.3240794858990142,1.0,-2073718.3084833631,6500575.331139423,0.0,0.0
Base Case,159069728.5184043,115605912.41893572,0,0.0,0.0,73912081.4017899,0.32045778632356486,1.0,-1201131.2746882134,7340939.113681847,0.0,0.0
Base Case,91011887.54084653,76255859.92272605,0,0.0,0.0,49643481.762801126,0.3228404220490465,1.0,-794671.1012955039,4834343.576062985,0.0,0.0
Base Case,64747931.13248061,40600068.87050742,0,0.0,0.0,39241712.555043094,0.32185225562134234,0.9744050862847573,-299288.6885465288,3620169.0598821295,0.0,0.0
Base Case,87694305.55301097,95684212.72751394,0,0.0,0.0,49605447.087390475,0.3148032030738397,0.97081190552742,-777074.8804672495,4617972.771466842,0.0,0.0
Base Case,172360673.97123092,101174991.31029782,0,0.0,0.0,80087682.80908306,0.31282444365231377,0.9664271969402654,-715800.6864866157,7536406.234020399,0.0,0.0
Base Case,150203804.33217576,94868421.6040307,0,0.0,0.0,72826895.80298963,0.3124429809717205,0.9233203067263243,-260994.39696246665,6399555.188465744,0.0,0.0
Base Case,143323000.58392936,56546496.55793176,0,0.0,0.0,69490746.18128262,0.3168757538293918,0.9482352709252305,-131889.7060828572,6313766.842201839,0.0,0.0
Base Case,95700669.45159422,59453007.0015753,0,0.0,0.0,52200994.36493392,0.3180047320419454,0.9770010778755518,-473262.9516853419,4888507.037443467,0.0,0.0
Base Case,192439358.4297442,199040361.50235572,0,0.0,0.0,85529622.4765882,0.31639371175566094,1.0,-2001102.2925356906,8600188.455941293,0.0,0.0
Base Case,153154877.87577564,114979678.09006298,0,0.0,0.0,71163762.24855933,0.3241267628859247,1.0,-1161505.8323106023,7083471.836070661,0.0,0.0
Base Case,94933249.2291509,60393611.32012244,0,0.0,0.0,51782402.30256237,0.3187748558182439,1.0,-636374.7878870624,5008076.731220711,0.0,0.0
Base Case,117668385.30500822,235401941.7087408,0,0.0,0.0,59429211.489884935,0.322770888716943,0.9133552757467399,-1737109.053843821,5323229.925931747,0.0,0.0
Base Case,100591999.79183723,74560172.42421556,0,0.0,0.0,54868987.72109559,0.31327795232640027,0.9078139860034922,-122425.22075521795,4641947.578976452,0.0,0.0
Base Case,145442181.8233112,62629410.33793976,0,0.0,0.0,70518228.71802756,0.3154815262603299,1.0,-677680.9599772139,6888424.759039953,0.0,0.0
Base Case,162522263.5140993,122951618.17056496,0,0.0,0.0,75516292.33274429,0.31839719486231055,1.0,-1302831.549670813,7500240.044659224,0.0,0.0
Base Case,112509892.14809002,71676404.23080418,0,0.0,0.0,59096778.285943896,0.3145652243653759,1.0,-757126.5610926558,5731635.683738601,0.0,0.0
Base Case,73274973.17326574,136885237.08170608,0,0.0,0.0,42929337.415458985,0.32080237341649653,0.9591632577521105,-1165501.9141374386,3992622.9690161585,0.0,0.0
Base Case,93512680.91246161,50160880.940290146,1,29860902.90121169,16333740.111684302,34673808.20080539,0.47106853729740905,1.0,1649165664.6301975,-12473068.67727796,1.0,0.5469941805082362
Base Case,98094649.20533699,105975393.77007,0,0.0,0.0,53506799.05066978,0.31565299611516395,1.0,-1057867.996110503,5212180.395231105,0.0,0.0
Base Case,167669436.65248856,134256450.92232266,0,0.0,0.0,77907912.23592114,0.31542863019744444,0.9466188462640353,-811743.4838387573,7174142.358731331,0.0,0.0
Base Case,168192789.21878478,177133972.4319664,0,0.0,0.0,78151086.57264543,0.315133438894567,1.0,-1900757.7473154657,7812045.189294654,0.0,0.0
Base Case,172777902.6654498,143488143.94064894,0,0.0,0.0,80281546.97926766,0.3125973021904953,0.9838911463544745,-1296060.0024305056,7784636.352357122,0.0,0.0
Base Case,118180891.5309027,59667497.518069714,0,0.0,0.0,59688052.95977331,0.32234973133144984,0.9744129129596513,-427622.6646215606,5628561.333019525,0.0,0.0
Base Case,82509031.90098646,111370171.27160253,0,0.0,0.0,46672370.67485346,0.3206205397601309,0.9795841165079977,-1032919.0875547403,4442468.40380422,0.0,0.0
Base Case,74830943.64252621,88784847.929506,0,0.0,0.0,43840913.06310999,0.3187836570327954,0.9920006151320375,-867809.7178880194,4202591.56703553,0.0,0.0
Base Case,187531037.2239451,254710635.34539473,0,0.0,0.0,83348140.23899293,0.3188591545482731,0.969268240869923,-2282928.355907575,8125777.624492319,0.0,0.0
Base Case,142501873.68290505,69544851.58197413,0,0.0,0.0,69092623.76703359,0.31742320572223176,1.0,-733696.9834459579,6764988.146511093,0.0,0.0
Base Case,174585562.0642848,116742518.9910947,0,0.0,0.0,81121470.96864632,0.31162137939074813,0.9186981145138968,-305561.21046356054,7125442.006027168,0.0,0.0
Base Case,95652547.0996005,99562624.24772108,0,0.0,0.0,52174745.85860306,0.31805278761433786,1.0,-1027378.4322261615,5089083.5960018,0.0,0.0
Base Case,138009229.03788432,105531092.41377066,0,0.0,0.0,66914370.28367132,0.320492861332181,1.0,-1040497.9655904247,6602063.897584364,0.0,0.0
Base Case,199766675.83447742,207544349.5650741,0,0.0,0.0,88786217.16496411,0.31286149745500275,0.9676170235123417,-1802409.6923229904,8536397.54849626,0.0,0.0
Base Case,157153097.8122244,121863938.45654571,0,0.0,0.0,73021524.19287226,0.3216269726853585,0.986204364710415,-1142874.6285061843,7134008.166853853,0.0,0.0
Base Case,182892191.1884112,183550273.35103658,0,0.0,0.0,81286425.08117068,0.3212676240880434,1.0,-1919394.2416627211,8198201.231443394,0.0,0.0
Base Case,111886159.12261926,108264059.64519644,0,0.0,0.0,58769161.29424537,0.31509103141387607,0.9305136888271113,-593074.7344495351,5208648.492450394,0.0,0.0
Base Case,196008271.31300753,323669924.9843441,0,0.0,0.0,87115810.449202,0.31465182993288526,0.9840958719260596,-3137809.0496809487,8713416.027719686,0.0,0.0
Base Case,59047507.0348111,69289884.70097554,0,0.0,0.0,36979765.64118619,0.32021442935540156,1.0,-697661.2034674583,3551811.234134211,0.0,0.0
Base Case,189160191.54345086,661893019.6837783,0,0.0,0.0,84072210.86544348,0.3180316181087737,0.9849113159501858,-6534567.058371147,8838490.57634456,0.0,0.0
Base Case,127928280.20143513,150047639.93217686,0,0.0,0.0,64610975.4211548,0.31476528187103314,0.9187304303247875,-804547.012786049,5681785.24868559,0.0,0.0
Base Case,117193786.31576833,88188713.8676761,0,0.0,0.0,59189515.08469887,0.3231630281950297,0.957842021166165,-592838.3727179328,5489307.318500139,0.0,0.0
Base Case,86389424.79302211,132648023.00221772,2,18607160.668095984,18607160.668095984,30260173.981043067,0.5106723938883978,1.0,1947984545.224026,-15727486.554119281,2.0,1.0
Base Case,136073549.28329375,258981331.02943942,0,0.0,0.0,65975858.226461574,0.3218557772874152,0.9906759989480713,-2608800.6089513823,6626549.795857221,0.0,0.0
Base Case,124367220.17441341,81712796.14208749,0,0.0,0.0,62812460.66136576,0.31744628874993824,1.0,-863731.4679480261,6139945.428398067,0.0,0.0
Base Case,192000773.40231937,359676182.77313036,0,0.0,0.0,85334695.24854286,0.3166106695375042,0.9707481386252517,-3241232.436543365,8426703.594675012,0.0,0.0
Base Case,187726249.2012705,335719400.34657556,0,0.0,0.0,83434901.36224584,0.31875950362701716,0.931814400816946,-2662891.36779039,7799254.8401874015,0.0,0.0
Base Case,131493663.05378518,108768651.41665426,0,0.0,0.0,66411673.42556706,0.31217652361544673,0.9279967516465548,-502461.59557343496,5867365.91463766,0.0,0.0
Base Case,85720485.01793487,106313232.9646594,0,0.0,0.0,48488945.46326644,0.3169635856399026,1.0,-1111712.0330663915,4724551.260141695,0.0,0.0
Base Case,164077459.30396438,133717719.81654613,0,0.0,0.0,76238909.7975887,0.3174875069607094,1.0,-1373506.4516758244,7574865.391634813,0.0,0.0
Base Case,116059854.74477807,144129251.10602129,0,0.0,0.0,60961403.083855405,0.31164312944218603,0.959893290511597,-1109969.6846014315,5655794.986347912,0.0,0.0
Base Case,169986019.04679537,193918265.2206607,1,144420293.09419566,24811417.02308936,54172888.878366634,0.4580043179679409,1.0,2503987162.2420793,-18535727.341741268,1.0,0.1718000738781671
Base Case,67630251.72556163,64791049.92711419,0,0.0,0.0,40988566.63025534,0.3176684239073198,1.0,-660302.5718970678,3931669.334674958,0.0,0.0
Base Case,145662096.60332552,54560663.14366064,0,0.0,0.0,70624854.14101532,0.31533835620871736,0.9858492320955032,-462598.0185026121,6757115.54672126,0.0,0.0
