scenario,initial_tvl,final_tvl,total_hack_events,total_hack_losses,total_insurance_payouts,final_lp_capital,final_utilization,final_revenue_share,protocol_profit,lp_profit,hack_frequency,loss_ratio
Base Case,150438616.9217622,85136014.5304162,0,0.0,0.0,60784402.90472813,0.14268180598452254,0.9421063816113879,-3909536.646287333,8164711.884755867,0.0,0.0
Base Case,57896812.639669724,56092359.85714017,1,20695557.763421375,5380323.813438196,33218000.43865509,0.16197012891773058,0.9944576261594249,541439231.5312666,-1619350.477612107,1.0,0.2599748156074207
Base Case,148661926.7630246,189533265.2778397,0,0.0,0.0,60066544.452394485,0.14353186137845178,1.0,-5543067.919598717,8812341.688580783,0.0,0.0
Base Case,72410276.66841394,88384483.73578222,0,0.0,0.0,42422749.217286766,0.14183466276742543,0.9459141994927478,-2344014.8048475543,4395963.241571834,0.0,0.0
Base Case,63988621.9328837,95189956.7987928,0,0.0,0.0,40074187.172116734,0.14114572959821722,1.0,-2572225.0749148326,4307489.162085937,0.0,0.0
Base Case,119005810.05319878,112834634.23901843,1,28786610.599566117,7713743.066865764,47582748.33543449,0.1621121800802204,1.0,775000648.3454115,-671919.5957791787,1.0,0.2679628794847431
Base Case,170313176.97961554,156722710.52816206,0,0.0,0.0,65373988.57584585,0.14115628793822735,0.9141928921066909,-4719025.101613037,8823423.471584149,0.0,0.0
Base Case,103615671.69573645,163376360.42614293,0,0.0,0.0,52331882.983883515,0.13753950226707318,1.0,-4288104.063242799,6534601.82144512,0.0,0.0
Base Case,125424667.2098514,105324620.37788188,0,0.0,0.0,55745231.352917515,0.1420577210118174,0.8958459159164641,-3110364.817876812,6521837.370657009,0.0,0.0
Base Case,128689437.89908282,131257061.04322658,0,0.0,0.0,57196244.63623024,0.14024423686419504,1.0,-4578684.4794611065,7787750.449743253,0.0,0.0
Base Case,192568256.97382078,225827534.9269073,0,0.0,0.0,70026230.74860351,0.14012405148801912,1.0,-7085461.636175619,11123218.16787369,0.0,0.0
Base Case,134408464.98478508,217803726.91115898,1,39139281.07858771,8197744.854601198,51540296.7587799,0.15905505730726532,1.0,822440686.2291676,-256611.12490857305,1.0,0.2094505731503079
Base Case,128603466.40621565,65129020.40384942,0,0.0,0.0,57158034.976192564,0.140291104434627,0.9498932958472254,-3369350.499830034,7212046.352829378,0.0,0.0
Base Case,181485079.3550332,289924664.44763154,0,0.0,0.0,65995950.27711095,0.14433918967638787,1.0,-7453099.454658601,10555489.01919154,0.0,0.0
Base Case,173503004.42897138,208439884.8501458,0,0.0,0.0,66598375.14035589,0.1398527314643318,1.0,-6430755.855767727,10148588.700426279,0.0,0.0
Base Case,60268405.005736366,94413653.04439037,0,0.0,0.0,38961870.92839088,0.14089193456262342,1.0,-2466740.806836925,4103176.108320903,0.0,0.0
Base Case,69583032.40071246,114899776.430579,0,0.0,0.0,42172065.401548,0.13986462681365164,0.9121681618819439,-2297837.107302738,4065196.189320397,0.0,0.0
Base Case,131404798.90734687,91266266.9084583,0,0.0,0.0,58403075.15115013,0.13878770189890227,1.0,-4196252.565495197,7910561.047749482,0.0,0.0
Base Case,113006148.75214164,55069022.46273554,0,0.0,0.0,54791656.15190312,0.13718849636071645,0.6654184111518643,-256765.55519333621,3798293.4956649435,0.0,0.0
Base Case,126796642.62096182,161966768.51892203,0,0.0,0.0,56354999.920267746,0.14128709973854048,1.0,-4739908.080460176,7693694.547123659,0.0,0.0
Base Case,113406385.36221687,87400858.72028841,0,0.0,0.0,52694734.05370578,0.1429001299651012,1.0,-3721714.195695948,6923843.799812751,0.0,0.0
Base Case,161769172.6207927,199467700.5113575,0,0.0,0.0,65362429.71384026,0.1375944070306601,0.9848575914517397,-5779775.569391239,9380455.576005718,0.0,0.0
Base Case,131241462.22986184,102532057.67214821,0,0.0,0.0,58330480.86774006,0.13887403692114128,0.7965860232321076,-2142529.5549475187,5768127.824148365,0.0,0.0
Base Case,163594952.71874386,153697431.0255635,0,0.0,0.0,62795258.64359267,0.14402543094049516,0.851898196865098,-3820187.370705382,7717172.009092859,0.0,0.0
Base Case,110298301.97021066,141598260.34000096,0,0.0,0.0,53478759.817738414,0.13886224191093902,1.0,-4217527.375725287,6852595.859498832,0.0,0.0
Base Case,195154776.50845388,356215079.9225378,2,29809218.85369956,9916527.804195996,61050263.45224372,0.16180172108677887,1.0,1986837004.908914,-8675645.358185496,2.0,0.33266647653080905
Base Case,183099149.26041502,242669341.49763447,0,0.0,0.0,66582889.74907763,0.14370160206481614,1.0,-7071687.827595292,10611959.076087087,0.0,0.0
Base Case,153426391.32431167,170868516.7311552,1,18305576.789016075,8758527.981932715,53233062.96173873,0.16453173074462968,1.0,879087404.6432822,52545.31370333838,1.0,0.478462278620366
Base Case,180186013.1260151,226663229.33565578,0,0.0,0.0,69163587.89530182,0.13723475465215776,1.0,-6756670.399479525,10538963.157972341,0.0,0.0
Base Case,141470238.17951265,88038831.14867257,0,0.0,0.0,60018706.22853795,0.14012866984080302,1.0,-4425944.912278511,8411573.653645845,0.0,0.0
Base Case,148218754.19512185,95424673.90072496,1,53115.38712028346,53115.38712028346,59834368.48335626,0.1438738794864948,1.0,-1242617.6230149423,8682435.059883256,1.0,1.0
Base Case,192144838.52775055,303001504.41150033,0,0.0,0.0,69872259.10318173,0.14027835454005297,1.0,-7755493.567382978,11154013.52734958,0.0,0.0
Base Case,67085689.898063496,27458278.41762371,1,4628884.920097096,4628884.920097096,37384871.35573467,0.15491737921310644,1.0,371200590.9508963,617747.3166679196,1.0,1.0
Base Case,83630926.998444,45206253.7931679,0,0.0,0.0,45617510.847035274,0.1417532281934628,1.0,-2543593.3163615526,5326841.524509496,0.0,0.0
Base Case,177185009.0480163,353116386.6655021,0,0.0,0.0,68011679.48286286,0.1383920283816895,1.0,-7863664.164480357,10463948.77660926,0.0,0.0
Base Case,189583483.3256896,506816414.07820386,0,0.0,0.0,68940849.33907913,0.14122276372945874,0.7722040992964745,-6613153.588483685,7934771.3973923875,0.0,0.0
Base Case,194039105.80045897,201926607.77353066,0,0.0,0.0,70561089.38810316,0.1395919717404366,1.0,-6881776.491325653,11186146.349603934,0.0,0.0
Base Case,114098636.4323957,100089391.1849139,1,13247541.841449361,7553031.810670503,45463354.80705867,0.16613450201210878,1.0,759025054.7060586,-807427.1146507357,1.0,0.5701459109220036
Base Case,125444729.08398849,109124080.81412295,0,0.0,0.0,55754147.76654408,0.14204636151279604,0.9129289352174506,-3342925.162447079,6699164.196137551,0.0,0.0
Base Case,66635968.57866787,59245545.180420265,0,0.0,0.0,41732113.90111202,0.13831365565827716,0.958505363474826,-2001877.3921700441,4185929.406944404,0.0,0.0
Base Case,176492573.5516137,228753497.35652685,0,0.0,0.0,67745894.34807245,0.13866323374447892,1.0,-6679188.756963785,10331445.017541943,0.0,0.0
Base Case,64988631.53296581,48072033.67142241,0,0.0,0.0,40700452.96464838,0.14005561989805917,1.0,-2091045.5359440998,4331433.495131343,0.0,0.0
Base Case,167205211.66671342,176170153.44024724,1,10116317.040627038,9143363.623704955,55037660.43211675,0.1661292204631835,1.0,917511389.2613894,350538.9431376311,1.0,0.9038233565620066
Base Case,84935245.10410047,220673244.0663375,0,0.0,0.0,46328955.75019018,0.14066062652119724,1.0,-4321565.606881224,5547086.76596395,0.0,0.0
Base Case,82763980.60886617,51038223.85282355,0,0.0,0.0,46816583.70808399,0.13740484689461324,0.9417853608467368,-2149947.741576047,4895834.367973823,0.0,0.0
Base Case,57236604.23564541,20637124.472666733,1,1519116.2641144693,1519116.2641144693,36639071.53207292,0.1460069593910304,0.8338001944020369,92163268.38233434,2006610.5633613921,1.0,1.0
Base Case,73088238.46021639,59171171.73765224,0,0.0,0.0,42819937.641909435,0.14117532739456795,1.0,-2418219.25737283,4774299.557247023,0.0,0.0
Base Case,55338355.24644491,54834321.128286354,0,0.0,0.0,38010606.87300833,0.13838512379670564,0.9052042985104525,-1390469.415481435,3291642.389797663,0.0,0.0
Base Case,65549252.93607297,64443742.57771907,0,0.0,0.0,41051547.60143814,0.13945542887566517,0.9640136701014762,-2085120.054395834,4159971.4269184573,0.0,0.0
Base Case,100138053.59489813,115400901.58045112,0,0.0,0.0,50575510.601557195,0.1399073025815571,1.0,-3666481.4227194292,6281555.091097327,0.0,0.0
Base Case,52024010.70662184,63861587.282562494,0,0.0,0.0,36785057.67666625,0.13864734594334005,0.8952668212989112,-1369992.6821993,3080376.7758914554,0.0,0.0
Base Case,104022831.59275357,175874917.13562125,0,0.0,0.0,52537519.24915926,0.13727007161343865,1.0,-4326563.6876359265,6561477.911973593,0.0,0.0
Base Case,131985610.12975204,288092213.4877294,0,0.0,0.0,58661214.19950252,0.13848200118683718,1.0,-6124320.402256767,8097615.335150244,0.0,0.0
Base Case,128904263.91262215,182103913.51919082,0,0.0,0.0,57291723.13347195,0.14012732896009444,0.9260699062528795,-4311599.151810526,7070914.61453469,0.0,0.0
Base Case,172307817.6950681,102847666.15881616,0,0.0,0.0,66139613.466784075,0.1403369149722686,0.8932953028443731,-3938500.92547863,8612416.898353094,0.0,0.0
Base Case,122215255.11341897,112162818.32811573,1,27489192.594054848,7817066.310082062,48970684.95035799,0.1596274652479599,1.0,785305565.3618102,-584484.2827459989,1.0,0.28436871266174174
Base Case,93824851.84847969,97111416.08608551,0,0.0,0.0,49282424.31919102,0.13897861092889396,0.9955168756157453,-3241359.7175922245,5901507.024389341,0.0,0.0
Base Case,184243589.19314367,200580456.9467264,1,51483245.281023405,9597923.395453338,57401129.84665123,0.16720791770291746,1.0,962794148.566667,749763.7400764686,1.0,0.1864280960351796
Base Case,69120718.27878685,61982608.53196676,1,1343184.269468197,1343184.269468197,40548691.86033379,0.14498008829169992,0.974003097459591,121698122.2205675,3135866.177613875,1.0,1.0
Base Case,113571621.72042917,148289646.76016587,0,0.0,0.0,52771510.675048016,0.14279614182121217,1.0,-4396624.921832024,6987285.412034141,0.0,0.0
Base Case,64553749.92495122,146414174.65214747,0,0.0,0.0,40428104.10431911,0.1405265709664448,0.7220976446208835,-1271877.2483652553,2657529.411446074,0.0,0.0
Base Case,144649997.39086494,96237979.94622336,0,0.0,0.0,61367700.41439004,0.13857996653590668,0.8590366899468564,-2983650.402548166,7001636.121464395,0.0,0.0
Base Case,167224106.124323,77071500.01544723,0,0.0,0.0,64188276.523363665,0.14245405410089787,0.9228644988117638,-4003816.4991956824,8721007.688428348,0.0,0.0
Base Case,99064448.97567019,106009366.47166912,0,0.0,0.0,50033286.16860542,0.14066335530713583,0.9833656474319769,-3416604.519693717,6069499.996129578,0.0,0.0
Base Case,72420370.00718355,75953772.80595228,0,0.0,0.0,42428662.466932334,0.14182477889450615,1.0,-2579133.114276302,4746346.279051517,0.0,0.0
Base Case,54645101.52050202,66766922.593664,0,0.0,0.0,37534435.516516365,0.13926013644533128,0.9520838368258786,-1769384.79497451,3517850.267942088,0.0,0.0
Base Case,189588215.4756111,131883887.7885391,1,76806390.25488915,9736138.786011837,59206431.34940142,0.16444393901322799,1.0,977276511.831075,853551.9831200471,1.0,0.1267620930198849
Base Case,61679872.25754023,51617349.213450745,0,0.0,0.0,39874329.946765706,0.13927059187083332,0.9910606430892207,-1980611.7828788194,4104459.85714195,0.0,0.0
Base Case,198171298.550289,98938847.54053167,0,0.0,0.0,72063717.63398206,0.13812897891973183,1.0,-5949135.502414821,11334075.412177453,0.0,0.0
Base Case,59800775.494671285,73281996.27430597,0,0.0,0.0,38659566.525590025,0.14144171529030777,1.0,-2250009.1308763092,4056328.149331102,0.0,0.0
Base Case,96474686.49890529,94343907.0987913,0,0.0,0.0,48725325.61656019,0.142538775818842,0.7594348359174519,-1391255.222285679,4066184.2088725287,0.0,0.0
Base Case,94025981.01726863,153833526.30924892,0,0.0,0.0,49388067.80852161,0.1388298925592749,0.7774265513166788,-2040250.1928452498,4169893.7220189534,0.0,0.0
Base Case,142242113.44653594,137387433.14109886,1,21363664.371139538,8433254.075735446,51912915.70529415,0.16245001771062942,1.0,846810024.4622082,-189736.78721242584,1.0,0.39474754560964004
Base Case,152702968.06576866,231881961.47642273,0,0.0,0.0,61699297.15332994,0.14162000620381232,0.7056842893308359,-2607805.2441385025,5595592.908737926,0.0,0.0
Base Case,81145305.3803149,66409155.4730255,0,0.0,0.0,45900971.83279404,0.1387685037076803,0.9058878893337254,-2024164.4891177895,4553978.031284031,0.0,0.0
Base Case,93601649.60260691,52309895.76060114,0,0.0,0.0,49165186.90294551,0.13914421131163737,0.7455605664135987,-800964.1228072349,3832198.7688391637,0.0,0.0
Base Case,186028080.0011495,81021945.26329583,0,0.0,0.0,67647964.47518563,0.14256588201723713,1.0,-5491864.523922499,10643396.93010944,0.0,0.0
Base Case,121947393.26506387,231276255.10182476,0,0.0,0.0,56663289.98614372,0.13780518560457697,1.0,-5352692.90176273,7542535.660755156,0.0,0.0
Base Case,104927048.6917191,99887833.59185654,0,0.0,0.0,50874513.969613634,0.1423719856663899,0.9199313902850133,-2888477.461666285,5790111.290867815,0.0,0.0
Base Case,153797992.826659,101451030.05560811,0,0.0,0.0,62141733.76854612,0.14111495918009506,0.9051366903334855,-3737313.3194262963,7919862.801393861,0.0,0.0
Base Case,127540490.0792327,150874812.15379527,0,0.0,0.0,56685599.72204541,0.1408744980520539,0.9306590725744923,-3988979.427211278,7020656.883892354,0.0,0.0
Base Case,82216901.43145819,52265095.57274258,0,0.0,0.0,46507125.58904739,0.13786122741765633,0.9276397913009814,-2041954.5635385518,4760682.095727317,0.0,0.0
Base Case,145641684.3729468,241524105.37790775,0,0.0,0.0,61788417.797089204,0.13810737116489438,1.0,-6142853.9395966455,8781831.647792421,0.0,0.0
Base Case,50811999.501174696,124185280.54704149,0,0.0,0.0,35928085.71339682,0.1402911098869064,0.7286505222838382,-1084001.399178198,2187412.747801364,0.0,0.0
Base Case,89308980.6859021,107440374.01537235,0,0.0,0.0,48714625.2229404,0.1371732054278279,1.0,-3314713.330175344,5728015.616247951,0.0,0.0
Base Case,126809269.08940269,212181299.46296793,0,0.0,0.0,56360611.69982991,0.14128006574059332,1.0,-5306227.501827275,7739713.623428994,0.0,0.0
Base Case,119590477.65289514,95928361.37566593,0,0.0,0.0,55568155.60138218,0.1391564704511376,0.8942376190689936,-2899297.281635686,6259699.306314576,0.0,0.0
Base Case,56867570.24496457,30362134.68272665,0,0.0,0.0,37912166.52203061,0.14064840768279563,1.0,-1733523.813763137,3864302.605114278,0.0,0.0
Base Case,189473970.3617256,195107191.5612829,0,0.0,0.0,68901026.10649905,0.14126356912907836,0.9248922483012825,-5621168.268368523,9871756.396883124,0.0,0.0
Base Case,62694079.46220285,51102749.55000956,0,0.0,0.0,40529975.700652264,0.13813954089162012,0.9849954427854213,-2003453.3615230108,4135716.8251484665,0.0,0.0
Base Case,153532986.2002254,103770493.06671947,0,0.0,0.0,62034659.810954705,0.14123668974689477,0.8657287056629144,-3315803.8491561264,7445019.732137966,0.0,0.0
Base Case,64491760.79850577,84455499.34989332,0,0.0,0.0,40389282.80760504,0.14059408913362487,1.0,-2468728.3372026207,4330626.056264713,0.0,0.0
Base Case,170140388.58522242,220236388.90449366,0,0.0,0.0,65307665.30540033,0.14122794457423668,1.0,-6416263.655263597,9964079.317759022,0.0,0.0
Base Case,108822942.62607801,80118270.50924115,0,0.0,0.0,52763433.571285814,0.1398003535896578,1.0,-3529280.8062484637,6712243.497014865,0.0,0.0
Base Case,135992567.8807023,142464078.2147195,0,0.0,0.0,57694836.748506665,0.14292286883348657,0.9058787279397009,-3797111.0251427516,7127800.655310271,0.0,0.0
Base Case,166469890.02617493,253677740.89349547,0,0.0,0.0,63898777.46049236,0.14277638569501638,1.0,-6693640.90752227,9786093.281627536,0.0,0.0
Base Case,128288425.20853017,273625545.20697737,1,1570695.7600457305,1570695.7600457305,55447320.51157436,0.1444422550034202,0.776527222623473,276693240.12298244,2752570.7642945903,1.0,1.0
Base Case,61949609.65608867,68592250.12486757,0,0.0,0.0,40048704.74829507,0.1389670694056362,1.0,-2245118.8703143727,4191512.227471986,0.0,0.0
Base Case,76494555.51407862,61845930.64047741,0,0.0,0.0,44815551.1421804,0.13799635258473802,1.0,-2531973.1944187763,4991553.6550270645,0.0,0.0
Base Case,72346750.01573913,66590939.443904154,0,0.0,0.0,42385531.70532289,0.14189691852733521,1.0,-2472208.117999058,4733291.642278221,0.0,0.0
Base Case,88747740.59567067,67855429.39153963,0,0.0,0.0,48408494.8396315,0.1376062500475022,0.860309183180167,-1797475.4866190786,4566656.997382022,0.0,0.0
Base Case,154118742.4783933,152186025.9392471,0,0.0,0.0,62271330.28116718,0.14096804328087217,1.0,-5380547.430821214,9100546.319789598,0.0,0.0
Base Case,145832712.1109323,137394865.25994277,0,0.0,0.0,61869460.1939345,0.1380168897109814,1.0,-5035662.422352425,8703920.42668483,0.0,0.0
Base Case,87158080.28878953,78949733.64252767,1,6421632.808060043,6421632.808060043,41119776.220086046,0.1605403376985965,1.0,593926947.9363068,-531563.0825724509,1.0,1.0
Base Case,60909285.40652001,58318586.228304446,0,0.0,0.0,39376175.334424645,0.14014877582620372,1.0,-2124225.9209958813,4116212.189859796,0.0,0.0
Base Case,92374311.25388491,48859092.152248405,1,4069530.9185980037,4069530.9185980037,44450994.11591264,0.1528886391964518,1.0,277039457.74674165,2922027.4975465387,1.0,1.0
Base Case,115598296.9474246,269068226.92683816,0,0.0,0.0,53713199.769204766,0.14153888822042052,0.894537216111722,-4522304.525996126,6182282.99241938,0.0,0.0
Base Case,194566816.06098488,199993388.09602866,0,0.0,0.0,70752985.65023637,0.13940254471561186,0.9223673962273544,-5745080.104210003,10096532.681374565,0.0,0.0
Base Case,122675823.45196518,168810364.2456014,0,0.0,0.0,57001753.07767539,0.1373954544980229,0.9020166828655196,-3795987.3804796604,6549596.303366071,0.0,0.0
Base Case,79373413.50509056,129716922.56632192,0,0.0,0.0,44898692.18208411,0.1403088046116656,0.9248733097061699,-2748887.5484939497,4639788.013916112,0.0,0.0
Base Case,137868131.39570495,155692037.993278,0,0.0,0.0,58490533.5635051,0.14194740199894693,1.0,-4965214.898899011,8253542.9737848155,0.0,0.0
Base Case,69988422.33647738,105948128.6758468,0,0.0,0.0,42417755.30260928,0.1394589869606217,1.0,-2812969.73085221,4658764.664282038,0.0,0.0
Base Case,118165949.70220076,84613872.83393756,0,0.0,0.0,54906252.59017347,0.13999272196106807,1.0,-3783393.349013027,7200886.807018384,0.0,0.0
Base Case,105263942.9660688,104448970.15565385,0,0.0,0.0,51037856.76313735,0.14214398110032328,0.926179598648862,-2991018.723125807,5866057.538645171,0.0,0.0
Base Case,139612268.86097634,94929383.91025555,0,0.0,0.0,59230473.648143545,0.1410579842997397,1.0,-4403226.202667983,8305997.856880502,0.0,0.0
Base Case,176881645.3405521,143478075.77078855,0,0.0,0.0,67895236.05340585,0.1385106504544301,1.0,-5896709.521719006,10290055.748126065,0.0,0.0
Base Case,87860333.86393844,36406469.33739356,1,8661115.068089029,6627923.8684812905,41296531.844821826,0.16049589571799275,1.0,354533645.38158125,1846907.1783518333,1.0,0.7652506422528875
Base Case,71753590.0249243,44121610.45662151,0,0.0,0.0,43487549.68197096,0.13773298702764175,0.9604120274577631,-1966629.8191245408,4457104.553069699,0.0,0.0
Base Case,71672784.66285019,71091945.0510083,0,0.0,0.0,43438576.9284275,0.13781060415835567,1.0,-2535468.223330875,4740584.731543315,0.0,0.0
Base Case,132990449.6998425,200428699.2650974,0,0.0,0.0,59107810.8222328,0.13795785691314078,1.0,-5363637.460757043,8093518.593448942,0.0,0.0
Base Case,159069728.5184043,115605912.41893572,0,0.0,0.0,64271739.38949093,0.13875696855659936,1.0,-5136199.902404065,9354194.467275064,0.0,0.0
Base Case,91011887.54084653,76255859.92272605,0,0.0,0.0,47804909.31423119,0.14110995349353314,1.0,-3046124.1385699837,5753135.696130328,0.0,0.0
Base Case,64747931.13248061,40600068.87050742,0,0.0,0.0,40549711.984701626,0.14031569794853682,0.882967853649044,-1313621.8693157763,3594662.146416971,0.0,0.0
Base Case,87694305.55301097,95684212.72751394,0,0.0,0.0,47833894.98653216,0.1384302609392092,0.9363043315972358,-2641371.3667851007,5122866.381492858,0.0,0.0
Base Case,172360673.97123092,101174991.31029782,0,0.0,0.0,66159901.87279076,0.14031539592704587,0.9542217958430614,-4742554.805169728,9405486.73222112,0.0,0.0
Base Case,150203804.33217576,94868421.6040307,0,0.0,0.0,60689528.62328969,0.1427932862510977,0.8639593122682321,-3143360.575823295,7261094.960126982,0.0,0.0
Base Case,143323000.58392936,56546496.55793176,0,0.0,0.0,60804729.80617248,0.13922001288745237,0.8637735705215658,-2621920.481788489,6965057.619349375,0.0,0.0
Base Case,95700669.45159422,59453007.0015753,0,0.0,0.0,50267701.184471115,0.13760985897667422,0.9154424742100102,-2296900.303927307,5326281.845830997,0.0,0.0
Base Case,192439358.4297442,199040361.50235572,0,0.0,0.0,69979358.15458183,0.14017097104927984,1.0,-6761669.178189472,11090371.77124634,0.0,0.0
Base Case,153154877.87577564,114979678.09006298,0,0.0,0.0,61881887.95297533,0.14141092015265344,1.0,-4950252.822225078,9012926.845906602,0.0,0.0
Base Case,94933249.2291509,60393611.32012244,0,0.0,0.0,49864612.21149952,0.13816492748969503,1.0,-2984834.512111335,5980110.316954711,0.0,0.0
Base Case,117668385.30500822,235401941.7087408,0,0.0,0.0,54675060.6556021,0.14028838320667447,0.7328045976768426,-2737543.8636808386,4693716.345593251,0.0,0.0
Base Case,100591999.79183723,74560172.42421556,0,0.0,0.0,50804776.30591205,0.1395912718397615,0.8043438954761002,-1597962.907909808,4603451.710896246,0.0,0.0
Base Case,145442181.8233112,62629410.33793976,0,0.0,0.0,61703780.0111335,0.13820205699523325,1.0,-4275631.193313023,8621316.475556925,0.0,0.0
Base Case,162522263.5140993,122951618.17056496,0,0.0,0.0,65666710.491485685,0.1372752541758926,1.0,-5323309.024652526,9559626.283723539,0.0,0.0
Base Case,112509892.14809002,71676404.23080418,0,0.0,0.0,54551046.71985847,0.1374907093577853,1.0,-3540397.4638805413,6926257.406718738,0.0,0.0
Base Case,73274973.17326574,136885237.08170608,0,0.0,0.0,42929337.415458985,0.1409953322300426,0.8598830130295028,-2260908.132178666,3900619.4899456142,0.0,0.0
Base Case,93512680.91246161,50160880.940290146,1,29860902.90121169,6837799.161322023,42280656.76309504,0.16172405267106546,1.0,687762310.9534371,-1157140.60090795,1.0,0.2289883592583719
Base Case,98094649.20533699,105975393.77007,0,0.0,0.0,49543488.41519795,0.14135694913872945,1.0,-3484534.4664065912,6147495.826289111,0.0,0.0
Base Case,167669436.65248856,134256450.92232266,0,0.0,0.0,64359212.63953577,0.14226475387735127,0.888529630344772,-4104326.054700797,8348963.974992717,0.0,0.0
Base Case,168192789.21878478,177133972.4319664,0,0.0,0.0,64560096.81300551,0.1420432498324126,1.0,-6061512.747197729,9829489.049868362,0.0,0.0
Base Case,172777902.6654498,143488143.94064894,0,0.0,0.0,66320051.352861494,0.1401458789747215,1.0,-5742267.805777728,10053975.56117227,0.0,0.0
Base Case,118180891.5309027,59667497.518069714,0,0.0,0.0,54913195.2699615,0.13998387215939068,0.8764313895029556,-2359986.6864980306,5991898.373212486,0.0,0.0
Base Case,82509031.90098646,111370171.27160253,0,0.0,0.0,46672370.67485346,0.13761696363532663,0.8953430484291423,-2418942.985292107,4581970.0179385925,0.0,0.0
Base Case,74830943.64252621,88784847.929506,0,0.0,0.0,43840913.06310999,0.13952181173200448,0.9540909843335423,-2449280.9291263064,4593079.009496294,0.0,0.0
Base Case,187531037.2239451,254710635.34539473,0,0.0,0.0,68194498.99379282,0.14199345329610513,0.9084377663047207,-5994461.933501871,9592580.51154091,0.0,0.0
Base Case,142501873.68290505,69544851.58197413,0,0.0,0.0,60456371.53697591,0.1396205343551804,1.0,-4258909.842883557,8455816.645234788,0.0,0.0
Base Case,174585562.0642848,116742518.9910947,0,0.0,0.0,67013905.1478656,0.1394184733164488,0.8446995704062995,-3459256.0018859874,8093437.438002295,0.0,0.0
Base Case,95652547.0996005,99562624.24772108,0,0.0,0.0,50242424.82495537,0.13764446904859798,1.0,-3393632.154782817,6055335.45040506,0.0,0.0
Base Case,138009229.03788432,105531092.41377066,0,0.0,0.0,58550393.41020602,0.141874823424422,0.9708619427955587,-4138814.6636768677,7904815.52894545,0.0,0.0
Base Case,199766675.83447742,207544349.5650741,0,0.0,0.0,72643859.73169851,0.13757632269765563,0.9439577221821625,-6302787.037928998,10686652.22606654,0.0,0.0
Base Case,157153097.8122244,121863938.45654571,0,0.0,0.0,63497338.99915439,0.13960051942645105,0.9107757242588406,-4085432.030223541,8171699.767459051,0.0,0.0
Base Case,182892191.1884112,183550273.35103658,0,0.0,0.0,66507631.632253736,0.14378288237092213,0.9919269706675946,-6334657.19237593,10441448.01905257,0.0,0.0
Base Case,111886159.12261926,108264059.64519644,0,0.0,0.0,54248630.49450095,0.13787340156017233,0.8323691736192349,-2330585.8511662083,5351343.255704794,0.0,0.0
Base Case,196008271.31300753,323669924.9843441,0,0.0,0.0,71277155.62680604,0.13888902378369258,0.9736906922874903,-7791250.92126164,11011856.285140634,0.0,0.0
Base Case,59047507.0348111,69289884.70097554,0,0.0,0.0,39365449.52620544,0.13802782825040133,1.0,-2158379.057465887,4037241.928215738,0.0,0.0
Base Case,189160191.54345086,661893019.6837783,0,0.0,0.0,68786923.75362176,0.14138068176074,0.9527790277109083,-10714653.666277202,10606170.922274277,0.0,0.0
Base Case,127928280.20143513,150047639.93217686,0,0.0,0.0,56857951.373053916,0.1406608247944034,0.8208718153762018,-2820882.393141191,5907585.190741761,0.0,0.0
Base Case,117193786.31576833,88188713.8676761,0,0.0,0.0,54454539.534945,0.1405721507245401,0.8316217573266125,-2206622.5703115854,5534545.670626427,0.0,0.0
Base Case,86389424.79302211,132648023.00221772,2,18607160.668095984,13144418.364043938,33977724.81754664,0.19342699422381496,1.0,1324082182.266419,-7970062.022500178,2.0,0.7064172013402068
Base Case,136073549.28329375,258981331.02943942,0,0.0,0.0,57729192.63333845,0.14288033484739576,0.9351611826304982,-5356666.670248942,7539309.978633882,0.0,0.0
Base Case,124367220.17441341,81712796.14208749,0,0.0,0.0,55275253.56860293,0.14266035707572688,1.0,-3940329.076951561,7492427.4925577,0.0,0.0
Base Case,192000773.40231937,359676182.77313036,0,0.0,0.0,69819871.34205227,0.1403309714004563,0.926809737542376,-7283695.877405077,10144547.561206011,0.0,0.0
Base Case,187726249.2012705,335719400.34657556,0,0.0,0.0,68265485.76735874,0.1419196080882076,0.8195549768509285,-5557652.780425141,8417333.227194197,0.0,0.0
Base Case,131493663.05378518,108768651.41665426,0,0.0,0.0,58442570.43861934,0.1387407984724269,0.8584399055395133,-2892171.893839269,6437430.7888524365,0.0,0.0
Base Case,85720485.01793487,106313232.9646594,0,0.0,0.0,46757267.62597305,0.14001490571988576,1.0,-3232266.2987237624,5506898.758790511,0.0,0.0
Base Case,164077459.30396438,133717719.81654613,0,0.0,0.0,62980464.45475681,0.1438135109161115,1.0,-5432456.37656774,9554701.373538593,0.0,0.0
Base Case,116059854.74477807,144129251.10602129,0,0.0,0.0,53927661.335765265,0.14125717326172918,0.9541597661525381,-3866895.215433606,6685145.226000516,0.0,0.0
Base Case,169986019.04679537,193918265.2206607,1,144420293.09419566,9219082.21973893,56029329.72734639,0.16454029103331122,1.0,924956231.1653379,440460.8442326447,1.0,0.06383508869993736
Base Case,67630251.72556163,64791049.92711419,0,0.0,0.0,42354793.44632752,0.13729319775031018,1.0,-2333340.454896864,4515694.710992189,0.0,0.0
Base Case,145662096.60332552,54560663.14366064,0,0.0,0.0,61797077.56604366,0.13809769429484609,0.9673664985835955,-3825267.549608848,8255389.770840507,0.0,0.0
